小地主vipcn2406.6.3.1
佛系更新。尽量更新。
20240828 少儿频道隐藏系列



🐉黑龙江移动,#genre#
爱赛车-7.2M1080 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
爱体育-7.2M1080 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
爱玩具-7.2M1080 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
爱喜剧-7.2M1080 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
爱悬疑-7.2M1080 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
爱院线-7.2M1080 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3
安徽卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/8859407404905883946/index.m3u8?channel-id=wasusyt&Contentid=8859407404905883946&livemode=1&stbId=3
北京卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/8848252191536870228/index.m3u8?channel-id=wasusyt&Contentid=8848252191536870228&livemode=1&stbId=3
兵团卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/5417511929530418061/index.m3u8?channel-id=wasusyt&Contentid=5417511929530418061&livemode=1&stbId=3
福建东南卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/8777806939525783846/index.m3u8?channel-id=wasusyt&Contentid=8777806939525783846&livemode=1&stbId=3
甘肃卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6688526389678198988/index.m3u8?channel-id=wasusyt&Contentid=6688526389678198988&livemode=1&stbId=3
广东嘉佳卡通-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000003000025508/index.m3u8?channel-id=wasusyt&Contentid=6000000003000025508&livemode=1&stbId=3
广东卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/5306115082857917057/index.m3u8?channel-id=wasusyt&Contentid=5306115082857917057&livemode=1&stbId=3
广西卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/5509594920701152353/index.m3u8?channel-id=wasusyt&Contentid=5509594920701152353&livemode=1&stbId=3
贵州卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/7043811073576958573/index.m3u8?channel-id=wasusyt&Contentid=7043811073576958573&livemode=1&stbId=3
海南卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/4676690988340017823/index.m3u8?channel-id=wasusyt&Contentid=4676690988340017823&livemode=1&stbId=3
河北卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/7314569012827301115/index.m3u8?channel-id=wasusyt&Contentid=7314569012827301115&livemode=1&stbId=3
河南卫视-1.4M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/8857751356853051322/index.m3u8?channel-id=wasusyt&Contentid=8857751356853051322&livemode=1&stbId=3
黑龙江卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/9057930323360434903/index.m3u8?channel-id=wasusyt&Contentid=9057930323360434903&livemode=1&stbId=3
湖北卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6541115572191786119/index.m3u8?channel-id=wasusyt&Contentid=6541115572191786119&livemode=1&stbId=3
湖南金鹰卡通-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000003000016791/index.m3u8?channel-id=wasusyt&Contentid=6000000003000016791&livemode=1&stbId=3
湖南卫视-2.5M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6837496099179515295/index.m3u8?channel-id=wasusyt&Contentid=6837496099179515295&livemode=1&stbId=3
吉林卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/4754049812030405539/index.m3u8?channel-id=wasusyt&Contentid=4754049812030405539&livemode=1&stbId=3
江苏卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/8882597464305884054/index.m3u8?channel-id=wasusyt&Contentid=8882597464305884054&livemode=1&stbId=3
江苏卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/4796578844398773391/index.m3u8?channel-id=wasusyt&Contentid=4796578844398773391&livemode=1&stbId=3
江苏优漫卡通-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000003000030492/index.m3u8?channel-id=wasusyt&Contentid=6000000003000030492&livemode=1&stbId=3
聚鲨环球精选-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000004000014516/index.m3u8?channel-id=wasusyt&Contentid=6000000004000014516&livemode=1&stbId=3
辽宁卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/5295474231391856291/index.m3u8?channel-id=wasusyt&Contentid=5295474231391856291&livemode=1&stbId=3
内蒙古卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/8960557517876415203/index.m3u8?channel-id=wasusyt&Contentid=8960557517876415203&livemode=1&stbId=3
宁夏卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/5793735126731753680/index.m3u8?channel-id=wasusyt&Contentid=5793735126731753680&livemode=1&stbId=3
青海卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6399324389404552555/index.m3u8?channel-id=wasusyt&Contentid=6399324389404552555&livemode=1&stbId=3
求索动物-8M1080 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000002000010046/index.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3
求索纪录-8M1080 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000002000032052/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3
求索科学-8M1080 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000002000032344/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3
求索生活-8M1080 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000002000003382/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3
山东卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/5240243759878962058/index.m3u8?channel-id=wasusyt&Contentid=5240243759878962058&livemode=1&stbId=3
山西卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/7582242998896540942/index.m3u8?channel-id=wasusyt&Contentid=7582242998896540942&livemode=1&stbId=3
陕西卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6194965711565916623/index.m3u8?channel-id=wasusyt&Contentid=6194965711565916623&livemode=1&stbId=3
上海东方卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6690661682550849647/index.m3u8?channel-id=wasusyt&Contentid=6690661682550849647&livemode=1&stbId=3
上海东方卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/9218440193709267246/index.m3u8?channel-id=wasusyt&Contentid=9218440193709267246&livemode=1&stbId=3
深圳卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6606401455222064705/index.m3u8?channel-id=wasusyt&Contentid=6606401455222064705&livemode=1&stbId=3
天津卫视-2.5M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6492213982750251972/index.m3u8?channel-id=wasusyt&Contentid=6492213982750251972&livemode=1&stbId=3
未知3D左右画面频道-3.2M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000003000000558/index.m3u8?channel-id=wasusyt&Contentid=6000000003000000558&livemode=1&stbId=3
未知电竞频道-2.8M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000003000011654/index.m3u8?channel-id=wasusyt&Contentid=6000000003000011654&livemode=1&stbId=3
未知记录频道-3.2M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000003000028434/index.m3u8?channel-id=wasusyt&Contentid=6000000003000028434&livemode=1&stbId=3
未知课堂频道-1.4M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000003000023702/index.m3u8?channel-id=wasusyt&Contentid=6000000003000023702&livemode=1&stbId=3
新疆卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6986657152785429375/index.m3u8?channel-id=wasusyt&Contentid=6986657152785429375&livemode=1&stbId=3
云南卫视-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6810887655606226378/index.m3u8?channel-id=wasusyt&Contentid=6810887655606226378&livemode=1&stbId=3
浙江卫视-2.5M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/8717793494045622160/index.m3u8?channel-id=wasusyt&Contentid=8717793494045622160&livemode=1&stbId=3
中国教育1-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000003000018981/index.m3u8?channel-id=wasusyt&Contentid=6000000003000018981&livemode=1&stbId=3
中国教育4-1.8M576 ,http://[2409:8087:5e08:24::11]:6610/000000001000/6000000005000042312/index.m3u8?channel-id=wasusyt&Contentid=6000000005000042312&livemode=1&stbId=3
重庆卫视-3M720 ,http://[2409:8087:5e08:24::11]:6610/000000001000/8403513971272460267/index.m3u8?channel-id=wasusyt&Contentid=8403513971272460267&livemode=1&stbId=3
探索纪实 ,http://[2409:8087:5e08:24::11]:6610/000000001000/5359008697329269813/index.m3u8?channel-id=wasusyt&Contentid=5359008697329269813&livemode=1&stbId=3
少儿动漫 ,http://[2409:8087:5e08:24::11]:6610/000000001000/8145334647720731271/index.m3u8?channel-id=wasusyt&Contentid=8145334647720731271&livemode=1&stbId=3




❄️黑龙江,#genre#

黑龙江卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225985/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226006/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226327/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226421/index.m3u8
黑龙江农业科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226242/index.m3u8
黑龙江农业科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226492/index.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226330/index.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226368/index.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225992/index.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225967/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226427/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225990/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226304/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226371/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225979/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226424/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江文体,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225965/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226298/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226365/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225973/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8




🍉浙江河南,#genre#
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8 
浙江科教影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8 
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8 
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8 
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8 
浙江之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8 
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8 

河南卫视,http://61.163.181.78:9901/tsfile/live/1034_1.m3u8
河南都市,http://61.163.181.78:9901/tsfile/live/1004_1.m3u8
河南民生,http://61.163.181.78:9901/tsfile/live/1005_1.m3u8
河南法治,http://61.163.181.78:9901/tsfile/live/1006_1.m3u8
河南电视剧,http://61.163.181.78:9901/tsfile/live/1007_1.m3u8
河南新闻,http://61.163.181.78:9901/tsfile/live/1008_1.m3u8
河南梨园,http://61.163.181.78:9901/tsfile/live/1016_1.m3u8


📖内蒙青海,#genre#

内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800


青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海安多卫视,http://stream.qhbtv.com/adws/playlist.m3u8


广电,#genre#

北京
CCTV-1 综合,http://111.198.33.228:880/chs001.m3u8
CCTV-2 财经,http://111.198.33.228:880/chs002.m3u8
CCTV-3 综艺,http://111.198.33.228:880/chs003.m3u8
CCTV-4 中文国际,http://111.198.33.228:880/chs004.m3u8
CCTV-5 体育,http://111.198.33.228:880/chs060.m3u8
CCTV-6 电影,http://111.198.33.228:880/chs006.m3u8
CCTV-7 国防军事,http://111.198.33.228:880/chs007.m3u8
CCTV-8 电视剧,http://111.198.33.228:880/chs008.m3u8
CCTV-9 纪录,http://111.198.33.228:880/chs009.m3u8
CCTV-11 戏曲,http://111.198.33.228:880/chs011.m3u8
 
北京卫视,http://111.198.33.228:880/chs019.m3u8
北京文艺,http://111.198.33.228:880/chs020.m3u8
北京纪实科教,http://111.198.33.228:880/chs021.m3u8
北京影视,http://111.198.33.228:880/chs022.m3u8
北京财经,http://111.198.33.228:880/chs023.m3u8
北京生活,http://111.198.33.228:880/chs025.m3u8
北京新闻,http://111.198.33.228:880/chs026.m3u8
北京体育休闲,http://111.198.33.228:880/chs024.m3u8

北京IPTV淘精彩,http://111.198.33.228:880/chs027.m3u8
睛彩篮球,http://111.198.33.228:880/chs043.m3u8
睛彩竞技,http://111.198.33.228:880/chs042.m3u8
江苏卫视,http://111.198.33.228:880/chs029.m3u8
东方卫视,http://111.198.33.228:880/chs030.m3u8
浙江卫视,http://111.198.33.228:880/chs031.m3u8
山东卫视,http://111.198.33.228:880/chs034.m3u8
湖北卫视,http://111.198.33.228:880/chs032.m3u8
辽宁卫视,http://111.198.33.228:880/chs035.m3u8
贵州卫视,http://111.198.33.228:880/chs038.m3u8
安徽卫视,http://111.198.33.228:880/chs036.m3u8
黑龙江卫视,http://111.198.33.228:880/chs037.m3u8
东南卫视,http://111.198.33.228:880/chs039.m3u8
重庆卫视,http://111.198.33.228:880/chs040.m3u8
江西卫视,http://111.198.33.228:880/chs041.m3u8
深圳卫视,http://111.198.33.228:880/chs046.m3u8
河北卫视,http://111.198.33.228:880/chs045.m3u8
广东卫视,http://111.198.33.228:880/chs044.m3u8
吉林卫视,http://111.198.33.228:880/chs047.m3u8

美丽河北,#genre#
保定 东湖公园,https://live.pull.hebtv.com/live/mzb505.m3u8
保定 东湖公园1,https://live.pull.hebtv.com/live/mzb166.m3u8
保定 淮军公所,https://live.pull.hebtv.com/live/mzb481.m3u8
保定 古莲花池,https://live.pull.hebtv.com/live/mzb132.m3u8
保定 直隶总督署,https://live.pull.hebtv.com/live/mzb450.m3u8
保定 拾光公园,https://live.pull.hebtv.com/live/mzb589.m3u8
保定 北湖公园,https://live.pull.hebtv.com/live/mzb590.m3u8
保定 万博广场,https://live.pull.hebtv.com/live/mzb164.m3u8
保定 莲池区西大街西石门桥,https://live.pull.hebtv.com/live/mzb329.m3u8
保定 易县狼牙山 党旗,https://live.pull.hebtv.com/live/mzb464.m3u8
保定 涿州 永济公园,https://live.pull.hebtv.com/live/mzb521.m3u8
保定 恋乡太行水镇,https://live.pull.hebtv.com/live/mzb593.m3u8
保定 易县 易水湖,https://live.pull.hebtv.com/live/mzb594.m3u8
雄安新区 悦容公园,https://live.pull.hebtv.com/live/mzb579.m3u8
保定 涞源白石山,https://live.pull.hebtv.com/live/mzb103.m3u8
保定 满城长信公园,https://live.pull.hebtv.com/live/mzb101.m3u8
保定 定州塔,https://live.pull.hebtv.com/live/mzb106.m3u8
保定 阜平骆驼湾,https://live.pull.hebtv.com/live/mzb131.m3u8
保定 恋乡太行水镇1,https://live.pull.hebtv.com/live/mzb127.m3u8
雄安 白洋淀,https://live.pull.hebtv.com/live/mzb154.m3u8
保定 易县易水湖,https://live.pull.hebtv.com/live/mzb153.m3u8
保定 易县狼牙山,https://live.pull.hebtv.com/live/mzb159.m3u8

保定 阜平顾家台,https://live.pull.hebtv.com/live/mzb177.m3u8
保定 易县清西陵,https://live.pull.hebtv.com/live/mzb317.m3u8
保定 顺平王氏庄园,https://live.pull.hebtv.com/live/mzb292.m3u8
保定 曲阳北岳庙,https://live.pull.hebtv.com/live/mzb168.m3u8
雄安 白洋淀 码头,https://live.pull.hebtv.com/live/mzb191.m3u8
保定 冉庄地道战纪念馆,https://live.pull.hebtv.com/live/mzb246.m3u8
保定 恋乡太行水镇,https://live.pull.hebtv.com/live/mzb270.m3u8
保定 定兴黄金台,https://live.pull.hebtv.com/live/mzb333.m3u8
保定 涞源乌龙沟长城,https://live.pull.hebtv.com/live/mzb330.m3u8
保定 高阳孝义河滨河公园,https://live.pull.hebtv.com/live/mzb336.m3u8
保定 定兴智慧农田1,https://live.pull.hebtv.com/live/mzb334.m3u8
保定 定兴智慧农田2,https://live.pull.hebtv.com/live/mzb335.m3u8
保定 白沟和道国际,https://live.pull.hebtv.com/live/mzb337.m3u8
保定 高碑店植物公园,https://live.pull.hebtv.com/live/mzb338.m3u8
保定 高碑店燕赵公园,https://live.pull.hebtv.com/live/mzb339.m3u8
保定 唐县庆都山,https://live.pull.hebtv.com/live/mzb348.m3u8
保定 曲阳王快水库,https://live.pull.hebtv.com/live/mzb435.m3u8
保定 安国药王庙广场,https://live.pull.hebtv.com/live/mzb436.m3u8
保定 唐县双胜峡,https://live.pull.hebtv.com/live/mzb422.m3u8
保定 易县旺隆湖,https://live.pull.hebtv.com/live/mzb358.m3u8
保定 唐县大茂山,https://live.pull.hebtv.com/live/mzb361.m3u8
保定 白洋淀湖面,https://live.pull.hebtv.com/live/mzb369.m3u8
保定 望都尧母文化园,https://live.pull.hebtv.com/live/mzb376.m3u8
保定 涞源白石山山顶,https://live.pull.hebtv.com/live/mzb399.m3u8
保定 定州塔,https://live.pull.hebtv.com/live/mzb427.m3u8
保定 满城龙居瀑布,https://live.pull.hebtv.com/live/mzb428.m3u8
保定 满城龙潭峡谷,https://live.pull.hebtv.com/live/mzb438.m3u8
保定 涞源华中小镇,https://live.pull.hebtv.com/live/mzb445.m3u8
保定 涞源华中小镇门口,https://live.pull.hebtv.com/live/mzb446.m3u8
